Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,8
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,5
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,2
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,8
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,111
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,75
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,40
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,12
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,24
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,12
2/28/2021,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,14
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,79
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,37
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,17
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,8
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,6
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2
2/28/2021,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,3
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,12
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,28
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,11
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,8
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,7
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,11
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,6
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,9
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,3
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,5
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
2/28/2021,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,3
2/28/2021,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,5
2/28/2021,2300,Nephrology,Day Case,Adult,16-64,  3-6 Months,2
2/28/2021,2300,Nephrology,Day Case,Adult,65+,  0-3 Months,4
2/28/2021,2300,Nephrology,Day Case,Adult,65+,  3-6 Months,2
2/28/2021,2300,Nephrology,Inpatient,Adult,16-64,  0-3 Months,1
2/28/2021,2300,Nephrology,Inpatient,Adult,65+,  3-6 Months,1
2/28/2021,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1
2/28/2021,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,9
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,7
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,1
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,16-64,18+ Months,1
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,1
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,1
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,1
2/28/2021,2400,Respiratory Medicine,Inpatient,Adult,65+, 12-15 Months,1
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,124
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,160
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,97
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,54
2/28/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,70
2/28/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,31
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,15
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,16
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,13
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,14
2/28/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,13
2/28/2021,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,9
2/28/2021,2600,General Surgery,Day Case,Adult,65+,18+ Months,2
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,57
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,89
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,70
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,34
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,39
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,28
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,14
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,23
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,41
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,20
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,13
2/28/2021,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,10
2/28/2021,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,27
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,18+ Months,11
2/28/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,15
2/28/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,46
2/28/2021,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,4
2/28/2021,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,2
2/28/2021,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,7
2/28/2021,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,3
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,2
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,3
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,9
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,5
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,7
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,3
2/28/2021,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,5
2/28/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,179
2/28/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,68
2/28/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,24
2/28/2021,7800,Urology,Day Case,Adult,16-64,  9-12 Months,12
2/28/2021,7800,Urology,Day Case,Adult,16-64, 12-15 Months,9
2/28/2021,7800,Urology,Day Case,Adult,16-64, 15-18 Months,6
2/28/2021,7800,Urology,Day Case,Adult,65+,  0-3 Months,106
2/28/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,45
2/28/2021,7800,Urology,Day Case,Adult,65+,  6-9 Months,22
2/28/2021,7800,Urology,Day Case,Adult,65+,  9-12 Months,15
2/28/2021,7800,Urology,Day Case,Adult,65+, 12-15 Months,4
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,48
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,30
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,8
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,6
2/28/2021,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,6
2/28/2021,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,65+,  0-3 Months,54
2/28/2021,7800,Urology,Inpatient,Adult,65+,  3-6 Months,15
2/28/2021,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,65+,  9-12 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
2/28/2021,7900,Clinical Immunology,Day Case,Adult,16-64,  0-3 Months,64
2/28/2021,7900,Clinical Immunology,Day Case,Adult,16-64,  3-6 Months,61
2/28/2021,7900,Clinical Immunology,Day Case,Adult,16-64,  6-9 Months,20
2/28/2021,7900,Clinical Immunology,Day Case,Adult,16-64,  9-12 Months,8
2/28/2021,7900,Clinical Immunology,Day Case,Adult,65+,  0-3 Months,9
2/28/2021,7900,Clinical Immunology,Day Case,Adult,65+,  3-6 Months,2
2/28/2021,7900,Clinical Immunology,Day Case,Adult,65+,  6-9 Months,2
2/28/2021,7900,Clinical Immunology,Day Case,Adult,65+,  9-12 Months,1
2/28/2021,7900,Clinical Immunology,Day Case,Child,0-15,  0-3 Months,1
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,82
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,68
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,39
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,15
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,35
2/28/2021,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,1
2/28/2021,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,28
2/28/2021,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,22
2/28/2021,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,12
2/28/2021,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,10
2/28/2021,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,13
2/28/2021,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,2
2/28/2021,8003,Pain Relief,Day Case,Adult,65+,18+ Months,1
2/28/2021,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,1
2/28/2021,8003,Pain Relief,Inpatient,Adult,65+,  3-6 Months,1
2/28/2021,0,Small Volume Specialities,Day Case,Adult,16-64, 15-18 Months,1
2/28/2021,0,Small Volume Specialities,Day Case,Adult,65+, 15-18 Months,1
2/28/2021,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,7
2/28/2021,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,5
2/28/2021,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,2
2/28/2021,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,2
2/28/2021,100,Cardiology,Day Case,Adult,65+,  0-3 Months,7
2/28/2021,100,Cardiology,Day Case,Adult,65+,  3-6 Months,2
2/28/2021,100,Cardiology,Day Case,Adult,65+, 12-15 Months,4
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,64
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,117
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,34
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,9
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,16
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,4
2/28/2021,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,5
2/28/2021,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,7
2/28/2021,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,5
2/28/2021,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
2/28/2021,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
2/28/2021,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,7
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,26
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,17
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,12
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,14
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,11
2/28/2021,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,32
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,5
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,3
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,6
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,2
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,4
2/28/2021,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,16
2/28/2021,1503,Gynaecology,Inpatient,Child,0-15,  0-3 Months,1
2/28/2021,1503,Gynaecology,Inpatient,Child,0-15, 12-15 Months,1
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,3
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,4
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,3
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,3
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,2
2/28/2021,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,1
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,17
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,15
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,18
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,2
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,8
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,4
2/28/2021,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,8
2/28/2021,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,45
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,116
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,43
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,19
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,39
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,15
2/28/2021,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,16
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,35
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,95
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,52
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,11
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,46
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,12
2/28/2021,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,11
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,1
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,4
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,2
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,2
2/28/2021,1800,Orthopaedics,Day Case,Child,0-15,18+ Months,1
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,12
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,27
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,21
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,3
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,10
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,21
2/28/2021,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,17
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,21
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,48
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,27
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,4
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,34
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,35
2/28/2021,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,36
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,110
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,174
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,93
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,26
2/28/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,52
2/28/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,26
2/28/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,48
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,52
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,82
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,33
2/28/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6
2/28/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,10
2/28/2021,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,9
2/28/2021,2600,General Surgery,Day Case,Adult,65+,18+ Months,20
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,9
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,15
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,7
2/28/2021,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2
2/28/2021,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,3
2/28/2021,2600,General Surgery,Day Case,Child,0-15, 15-18 Months,1
2/28/2021,2600,General Surgery,Day Case,Child,0-15,18+ Months,6
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,10
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,27
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,16
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,8
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,8
2/28/2021,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,11
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,7
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,27
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,10
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
2/28/2021,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,4
2/28/2021,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,6
2/28/2021,2600,General Surgery,Inpatient,Adult,65+,18+ Months,25
2/28/2021,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,3
2/28/2021,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
2/28/2021,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
2/28/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,31
2/28/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,96
2/28/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,36
2/28/2021,7800,Urology,Day Case,Adult,16-64,  9-12 Months,23
2/28/2021,7800,Urology,Day Case,Adult,16-64, 12-15 Months,34
2/28/2021,7800,Urology,Day Case,Adult,16-64, 15-18 Months,19
2/28/2021,7800,Urology,Day Case,Adult,16-64,18+ Months,39
2/28/2021,7800,Urology,Day Case,Adult,65+,  0-3 Months,48
2/28/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,99
2/28/2021,7800,Urology,Day Case,Adult,65+,  6-9 Months,58
2/28/2021,7800,Urology,Day Case,Adult,65+,  9-12 Months,36
2/28/2021,7800,Urology,Day Case,Adult,65+, 12-15 Months,57
2/28/2021,7800,Urology,Day Case,Adult,65+, 15-18 Months,44
2/28/2021,7800,Urology,Day Case,Adult,65+,18+ Months,49
2/28/2021,7800,Urology,Day Case,Child,0-15,  0-3 Months,4
2/28/2021,7800,Urology,Day Case,Child,0-15,  3-6 Months,7
2/28/2021,7800,Urology,Day Case,Child,0-15,  6-9 Months,2
2/28/2021,7800,Urology,Day Case,Child,0-15,  9-12 Months,1
2/28/2021,7800,Urology,Day Case,Child,0-15, 12-15 Months,4
2/28/2021,7800,Urology,Day Case,Child,0-15, 15-18 Months,3
2/28/2021,7800,Urology,Day Case,Child,0-15,18+ Months,1
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,8
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
2/28/2021,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,5
2/28/2021,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,9
2/28/2021,7800,Urology,Inpatient,Adult,16-64,18+ Months,2
2/28/2021,7800,Urology,Inpatient,Adult,65+,  0-3 Months,12
2/28/2021,7800,Urology,Inpatient,Adult,65+,  3-6 Months,11
2/28/2021,7800,Urology,Inpatient,Adult,65+,  6-9 Months,8
2/28/2021,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
2/28/2021,7800,Urology,Inpatient,Adult,65+, 12-15 Months,2
2/28/2021,7800,Urology,Inpatient,Adult,65+, 15-18 Months,4
2/28/2021,7800,Urology,Inpatient,Adult,65+,18+ Months,8
2/28/2021,7800,Urology,Inpatient,Child,0-15, 12-15 Months,3
2/28/2021,7800,Urology,Inpatient,Child,0-15, 15-18 Months,11
2/28/2021,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,6
2/28/2021,300,Dermatology,Day Case,Adult,65+,  0-3 Months,12
2/28/2021,300,Dermatology,Day Case,Child,0-15,  0-3 Months,1
2/28/2021,400,Endocrinology,Day Case,Adult,16-64,  9-12 Months,2
2/28/2021,400,Endocrinology,Day Case,Adult,16-64, 15-18 Months,1
2/28/2021,400,Endocrinology,Day Case,Adult,65+,  0-3 Months,1
2/28/2021,400,Endocrinology,Day Case,Adult,65+,  3-6 Months,1
2/28/2021,400,Endocrinology,Day Case,Adult,65+, 12-15 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,15
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,20
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,4
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,2
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,8
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,3
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,9
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,4
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,6
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,11
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,4
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,1
2/28/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,2
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,39
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,48
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,17
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,10
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,23
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,15
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,61
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,7
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,9
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,6
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1
2/28/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,8
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,14
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,18
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,5
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,9
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,4
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,10
2/28/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,15
2/28/2021,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,35
2/28/2021,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,22
2/28/2021,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,5
