Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
8/31/2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,2
8/31/2019,300,Dermatology,Day Case,Adult,65+,  9-12 Months,1
8/31/2019,300,Dermatology,Day Case,Adult,65+, 12-15 Months,1
8/31/2019,300,Dermatology,Day Case,Adult,65+, 15-18 Months,3
8/31/2019,300,Dermatology,Day Case,Adult,65+,18+ Months,1
8/31/2019,300,Dermatology,Day Case,Child,0-15,18+ Months,1
8/31/2019,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,8
8/31/2019,400,Endocrinology,Day Case,Adult,16-64,  3-6 Months,1
8/31/2019,400,Endocrinology,Day Case,Adult,16-64, 15-18 Months,1
8/31/2019,400,Endocrinology,Inpatient,Adult,16-64,  0-3 Months,2
8/31/2019,400,Endocrinology,Inpatient,Adult,65+,  0-3 Months,1
8/31/2019,400,Endocrinology,Inpatient,Adult,65+,18+ Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,46
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,20
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,9
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,4
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,4
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,4
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,14
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,4
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,3
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,5
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,29
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,4
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,1
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,2
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,2
8/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,113
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,57
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,19
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,19
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,15
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,6
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,81
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,11
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,10
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,5
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,7
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,3
8/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,13
8/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,39
8/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,30
8/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,13
8/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,1
8/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,7
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,2
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,2
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,3
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,1
8/31/2019,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,1
8/31/2019,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1
8/31/2019,1300,Neurology,Day Case,Adult,65+,  0-3 Months,1
8/31/2019,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,9
8/31/2019,1300,Neurology,Inpatient,Adult,16-64,  3-6 Months,5
8/31/2019,1300,Neurology,Inpatient,Adult,16-64,  6-9 Months,7
8/31/2019,1300,Neurology,Inpatient,Adult,16-64,  9-12 Months,1
8/31/2019,1300,Neurology,Inpatient,Adult,16-64, 12-15 Months,2
8/31/2019,1300,Neurology,Inpatient,Adult,16-64, 15-18 Months,2
8/31/2019,1300,Neurology,Inpatient,Adult,16-64,18+ Months,9
8/31/2019,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,5
8/31/2019,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,2
8/31/2019,1300,Neurology,Inpatient,Adult,65+,  6-9 Months,1
8/31/2019,1300,Neurology,Inpatient,Adult,65+, 12-15 Months,1
8/31/2019,1300,Neurology,Inpatient,Adult,65+,18+ Months,1
8/31/2019,1502,Obstetrics,Day Case,Adult,16-64,  0-3 Months,2
8/31/2019,1502,Obstetrics,Day Case,Adult,16-64,  3-6 Months,2
8/31/2019,1502,Obstetrics,Day Case,Adult,16-64, 12-15 Months,1
8/31/2019,1502,Obstetrics,Inpatient,Adult,16-64,  3-6 Months,1
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,56
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,56
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,23
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,15
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,15
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,10
8/31/2019,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,35
8/31/2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,8
8/31/2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
8/31/2019,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
8/31/2019,1503,Gynaecology,Day Case,Child,0-15,  0-3 Months,1
8/31/2019,1503,Gynaecology,Day Case,Child,0-15,  3-6 Months,1
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,18
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,14
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,7
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,12
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,9
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,4
8/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,23
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,7
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,5
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,4
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,4
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,2
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1
8/31/2019,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,3
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,68
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,49
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,30
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,11
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,8
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,8
8/31/2019,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,12
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,294
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,244
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,168
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,21
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,2
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,2
8/31/2019,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,9
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,16
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,10
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,11
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,7
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,8
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,8
8/31/2019,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,11
8/31/2019,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,4
8/31/2019,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,6
8/31/2019,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,1
8/31/2019,1700,Ophthalmology,Inpatient,Adult,16-64, 12-15 Months,1
8/31/2019,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,2
8/31/2019,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,3
8/31/2019,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,5
8/31/2019,1700,Ophthalmology,Inpatient,Adult,65+, 12-15 Months,1
8/31/2019,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,3
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,101
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,89
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,63
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,70
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,39
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,26
8/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,35
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,54
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,41
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,31
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,17
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,13
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,9
8/31/2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,7
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,13
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,11
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,6
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,2
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,3
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,1
8/31/2019,1800,Orthopaedics,Day Case,Child,0-15,18+ Months,1
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,109
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,69
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,47
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,56
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,31
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,20
8/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,49
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,119
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,67
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,44
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,44
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,32
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,17
8/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,29
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,15
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,5
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,4
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,2
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15, 12-15 Months,1
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15, 15-18 Months,2
8/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,18+ Months,1
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,189
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,61
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,40
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,45
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,24
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,25
8/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,136
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,93
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,23
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,17
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,9
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,5
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,8
8/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,25
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,33
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,12
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,11
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15,  9-12 Months,7
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15, 12-15 Months,4
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15, 15-18 Months,7
8/31/2019,2000,Plastic Surgery,Day Case,Child,0-15,18+ Months,21
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,13
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,12
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,13
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,12
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,15
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,17
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,143
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,3
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
8/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,4
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15,  0-3 Months,3
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15,  3-6 Months,3
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15,  6-9 Months,3
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15,  9-12 Months,3
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15, 12-15 Months,4
8/31/2019,2000,Plastic Surgery,Inpatient,Child,0-15,18+ Months,18
8/31/2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  9-12 Months,1
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,65
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,47
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,49
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,62
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64, 12-15 Months,37
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,14
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,18+ Months,11
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,17
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,12
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,19
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,17
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+, 12-15 Months,11
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+, 15-18 Months,8
8/31/2019,2400,Respiratory Medicine,Inpatient,Adult,65+,18+ Months,6
8/31/2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,111
8/31/2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,46
8/31/2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,36
8/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
8/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,16
8/31/2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,6
8/31/2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,35
8/31/2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,29
8/31/2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,14
8/31/2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,10
8/31/2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
8/31/2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,5
8/31/2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3
8/31/2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,9
8/31/2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,65
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,52
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,32
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,34
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,18
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,23
8/31/2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,149
8/31/2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,28
8/31/2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,20
8/31/2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,15
8/31/2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,11
8/31/2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,11
8/31/2019,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,8
8/31/2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,26
8/31/2019,2600,General Surgery,Inpatient,Child,0-15, 12-15 Months,1
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,20
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,17
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,1
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,5
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,1
8/31/2019,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,4
8/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,3
8/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,5
8/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1
8/31/2019,2604,Vascular Surgery,Day Case,Adult,65+, 12-15 Months,1
8/31/2019,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,4
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,10
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,20
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,8
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,4
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,7
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,8
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,22
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,17
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,17
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,12
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,11
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,20
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+, 15-18 Months,15
8/31/2019,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,28
8/31/2019,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,27
8/31/2019,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,3
8/31/2019,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,2
8/31/2019,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,2
8/31/2019,5000,General Medicine,Day Case,Adult,16-64,18+ Months,1
8/31/2019,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,25
8/31/2019,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,10
8/31/2019,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,3
8/31/2019,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,4
8/31/2019,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,5
8/31/2019,5000,General Medicine,Inpatient,Adult,16-64,  3-6 Months,2
8/31/2019,5000,General Medicine,Inpatient,Adult,65+,  0-3 Months,6
8/31/2019,5000,General Medicine,Inpatient,Adult,65+,  3-6 Months,2
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64,  0-3 Months,60
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64,  3-6 Months,57
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64,  6-9 Months,42
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64,  9-12 Months,39
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64, 12-15 Months,35
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64, 15-18 Months,21
8/31/2019,7001,Oral Surgery,Day Case,Adult,16-64,18+ Months,32
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+,  0-3 Months,12
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+,  3-6 Months,6
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+,  6-9 Months,5
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+,  9-12 Months,6
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+, 12-15 Months,4
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+, 15-18 Months,2
8/31/2019,7001,Oral Surgery,Day Case,Adult,65+,18+ Months,5
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15,  0-3 Months,16
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15,  3-6 Months,12
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15,  6-9 Months,5
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15,  9-12 Months,4
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15, 12-15 Months,6
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15, 15-18 Months,2
8/31/2019,7001,Oral Surgery,Day Case,Child,0-15,18+ Months,5
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64,  0-3 Months,9
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64,  3-6 Months,1
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64,  6-9 Months,4
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64,  9-12 Months,4
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64, 12-15 Months,1
8/31/2019,7001,Oral Surgery,Inpatient,Adult,16-64,18+ Months,3
8/31/2019,7001,Oral Surgery,Inpatient,Adult,65+,  3-6 Months,2
8/31/2019,7001,Oral Surgery,Inpatient,Adult,65+,  6-9 Months,1
8/31/2019,7001,Oral Surgery,Inpatient,Adult,65+,18+ Months,3
8/31/2019,7001,Oral Surgery,Inpatient,Child,0-15, 12-15 Months,1
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,18
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  3-6 Months,8
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,1
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  0-3 Months,15
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  3-6 Months,3
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,  6-9 Months,1
8/31/2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,65+,18+ Months,1
8/31/2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,153
8/31/2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,53
8/31/2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,30
